Order ID,Order Date,Customer ID,Customer Name,Segment,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2015-AB10523-42139,2015-05-15 00:00:00,AB-10523,Adrian Barton,Consumer,Canada,USCA,Canada,OFF-AR-5912,Office Supplies,Art,"Sanford Highlighters, Fluorescent",34.019999999999996,2,0,14.28
IN-2015-LA1678027-42148,2015-05-24 00:00:00,LA-1678027,Laura Armstrong,Corporate,China,Asia Pacific,Eastern Asia,FUR-BO-3901,Furniture,Bookcases,"Dania Library with Doors, Metal",1447.44,4,0,43.32
IN-2015-DR1294058-42152,2015-05-28 00:00:00,DR-1294058,Daniel Raglin,Home Office,India,Asia Pacific,Southern Asia,FUR-CH-5441,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",1394.9999999999995,3,0,237.15000000000003
ES-2015-JF15415139-42132,2015-05-08 00:00:00,JF-15415139,Jennifer Ferguson,Consumer,United Kingdom,Europe,Northern Europe,TEC-CO-4790,Technology,Copiers,"HP Wireless Fax, Digital",2518.9500000000003,7,0,1032.57
ES-2015-DL13315139-42153,2015-05-29 00:00:00,DL-13315139,Delfina Latchford,Consumer,United Kingdom,Europe,Northern Europe,FUR-TA-3432,Furniture,Tables,"Bevis Round Table, with Bottom Storage",1399.1129999999998,3,0.1,108.78300000000002
MX-2015-JK15370100-42132,2015-05-08 00:00:00,JK-15370100,Jay Kimmel,Consumer,Paraguay,LATAM,South America,TEC-PH-5837,Technology,Phones,"Samsung Signal Booster, VoIP",820.0800000000002,9,0,98.28
IN-2015-DO1343558-42141,2015-05-17 00:00:00,DO-1343558,Denny Ordway,Consumer,India,Asia Pacific,Southern Asia,FUR-TA-3431,Furniture,Tables,"Bevis Round Table, Rectangular",3094.56,6,0,1423.44
US-2015-AD10180140-42125,2015-05-01 00:00:00,AD-101801404,Alan Dominguez,Home Office,United States,USCA,Western US,OFF-PA-6471,Office Supplies,Paper,Xerox 1919,163.96,4,0,80.3404
MX-2015-MG1820518-42140,2015-05-16 00:00:00,MG-1820518,Mitch Gastineau,Corporate,Brazil,LATAM,South America,FUR-BO-5760,Furniture,Bookcases,"Safco Classic Bookcase, Metal",875.22,3,0,139.98000000000002
IN-2015-BS1159066-42139,2015-05-15 00:00:00,BS-1159066,Brendan Sweed,Corporate,Japan,Asia Pacific,Eastern Asia,TEC-PH-3129,Technology,Phones,"Apple Audio Dock, VoIP",1001.8800000000001,6,0,230.40000000000003
IN-2015-AC1042027-42150,2015-05-26 00:00:00,AC-1042027,Alyssa Crouse,Corporate,China,Asia Pacific,Eastern Asia,FUR-BO-4851,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional",2470.5,6,0,518.76
IN-2015-HG1496566-42155,2015-05-31 00:00:00,HG-1496566,Henry Goldwyn,Corporate,Japan,Asia Pacific,Eastern Asia,FUR-CH-5411,Furniture,Chairs,"Novimex Swivel Stool, Adjustable",1001.7,6,0,250.38000000000002
IN-2015-SB201707-42125,2015-05-01 00:00:00,SB-201707,Sarah Bern,Consumer,Australia,Asia Pacific,Oceania,TEC-CO-3704,Technology,Copiers,"Canon Personal Copier, Digital",512.568,4,0.1,193.608
MX-2015-JB1604526-42151,2015-05-27 00:00:00,JB-1604526,Julia Barnett,Home Office,Chile,LATAM,South America,TEC-CO-3707,Technology,Copiers,"Canon Wireless Fax, Color",1770.2523999999999,7,0.002,422.05240000000003
ES-2015-JB1600064-42131,2015-05-07 00:00:00,JB-1600064,Joy Bell-,Consumer,Italy,Europe,Southern Europe,OFF-ST-4079,Office Supplies,Storage,"Eldon Lockers, Industrial",595.17,5,0.4,89.21999999999997
IN-2015-AF1087027-42147,2015-05-23 00:00:00,AF-1087027,Art Ferguson,Consumer,China,Asia Pacific,Eastern Asia,OFF-ST-4078,Office Supplies,Storage,"Eldon Lockers, Blue",1781.19,9,0,35.370000000000005
IN-2015-GD145907-42151,2015-05-27 00:00:00,GD-145907,Giulietta Dortch,Corporate,Australia,Asia Pacific,Oceania,TEC-PH-3129,Technology,Phones,"Apple Audio Dock, VoIP",1953.6660000000002,13,0.1,282.126
IN-2015-EM139607-42130,2015-05-06 00:00:00,EM-139607,Eric Murdock,Consumer,Australia,Asia Pacific,Oceania,TEC-CO-3597,Technology,Copiers,"Brother Fax Machine, High-Speed",1266.96,4,0,139.32
RS-2015-PV8985108-42139,2015-05-15 00:00:00,PV-8985108,Paul Van Hugh,Home Office,Russia,Europe,Eastern Europe,OFF-ST-6261,Office Supplies,Storage,"Tenex Lockers, Blue",1224.8999999999999,6,0,318.4200000000001
IT-2015-JK1573064-42150,2015-05-26 00:00:00,JK-1573064,Joe Kamberova,Consumer,Italy,Europe,Southern Europe,TEC-CO-6000,Technology,Copiers,"Sharp Fax Machine, Laser",1182.6,4,0,106.32
EG-2015-CM211538-42144,2015-05-20 00:00:00,CM-211538,Chad McGuire,Consumer,Egypt,Africa,North Africa,TEC-PH-5355,Technology,Phones,"Nokia Smart Phone, Full Size",1274.7,2,0,140.16
US-2015-MZ1733582-42147,2015-05-23 00:00:00,MZ-1733582,Maria Zettner,Home Office,Mexico,LATAM,Central America,FUR-BO-5770,Furniture,Bookcases,"Safco Corner Shelving, Pine",321.72800000000007,4,0.2,-8.112000000000013
CA-2015-AM10360140-42153,2015-05-29 00:00:00,AM-103601406,Alice McCarthy,Corporate,United States,USCA,Eastern US,FUR-BO-3652,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,4,0.5,-64.93759999999999
CA-2015-AM10360140-42153,2015-05-29 00:00:00,AM-103601406,Alice McCarthy,Corporate,United States,USCA,Eastern US,OFF-PA-4782,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.872000000000002,3,0.2,5.028600000000001
US-2015-NF1859582-42145,2015-05-21 00:00:00,NF-1859582,Nicole Fjeld,Home Office,Mexico,LATAM,Central America,FUR-TA-3430,Furniture,Tables,"Bevis Round Table, Fully Assembled",1940.0640000000003,7,0.2,339.44399999999996
IN-2015-DO1343558-42141,2015-05-17 00:00:00,DO-1343558,Denny Ordway,Consumer,India,Asia Pacific,Southern Asia,OFF-AP-3873,Office Supplies,Appliances,"Cuisinart Stove, Red",2153.16,4,0,861.24
UP-2015-DM2955137-42150,2015-05-26 00:00:00,DM-2955137,Dario Medina,Corporate,Ukraine,Europe,Eastern Europe,FUR-CH-5808,Furniture,Chairs,"SAFCO Swivel Stool, Set of Two",1021.14,6,0,387.90000000000003
IT-2015-JF1535545-42126,2015-05-02 00:00:00,JF-1535545,Jay Fein,Consumer,France,Europe,Western Europe,OFF-ST-6049,Office Supplies,Storage,"Smead Lockers, Wire Frame",355.482,2,0.1,-3.9780000000000086
ID-2015-MC176357-42132,2015-05-08 00:00:00,MC-176357,Matthew Clasen,Corporate,Australia,Asia Pacific,Oceania,TEC-AC-5226,Technology,Accessories,"Memorex Router, USB",1774.2240000000002,8,0.1,492.62399999999997
ES-2015-RD1948048-42140,2015-05-16 00:00:00,RD-1948048,Rick Duston,Consumer,Germany,Europe,Western Europe,OFF-AP-4735,Office Supplies,Appliances,"Hoover Refrigerator, Black",2365.605,5,0.1,551.9550000000002
CM-2015-JS603022-42151,2015-05-27 00:00:00,JS-603022,Joy Smith,Consumer,Cameroon,Africa,Central Africa,OFF-AP-3574,Office Supplies,Appliances,"Breville Refrigerator, Black",1037.52,2,0,456.48
CA-2015-AR10405140-42145,2015-05-21 00:00:00,AR-104051402,Allen Rosenblatt,Corporate,United States,USCA,Central US,OFF-BI-6098,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",41.28,2,0,19.8144
US-2015-AC10420140-42137,2015-05-13 00:00:00,AC-104201402,Alyssa Crouse,Corporate,United States,USCA,Central US,OFF-ST-4245,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92000000000002,5,0.2,-15.990000000000002
US-2015-AC10420140-42137,2015-05-13 00:00:00,AC-104201402,Alyssa Crouse,Corporate,United States,USCA,Central US,OFF-BI-6392,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.23999999999999,4,0.8,-53.07200000000002
ID-2015-AG1030092-42132,2015-05-08 00:00:00,AG-1030092,Aleksandra Gannaway,Corporate,New Zealand,Asia Pacific,Oceania,FUR-BO-5951,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",1046.376,4,0.4,-52.34400000000005
IT-2015-DC1328545-42125,2015-05-01 00:00:00,DC-1328545,Debra Catini,Consumer,France,Europe,Western Europe,FUR-TA-4643,Furniture,Tables,"Hon Computer Table, Fully Assembled",962.7345,3,0.35,-385.1055
UP-2015-JB6045137-42132,2015-05-08 00:00:00,JB-6045137,Julia Barnett,Home Office,Ukraine,Europe,Eastern Europe,FUR-CH-4532,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Red",951.7199999999998,2,0,371.15999999999997
IN-2015-JG1531059-42134,2015-05-10 00:00:00,JG-1531059,Jason Gross,Corporate,Indonesia,Asia Pacific,Southeastern Asia,OFF-ST-4079,Office Supplies,Storage,"Eldon Lockers, Industrial",1152.6458999999998,7,0.17,347.08590000000004
CA-2015-AH10465140-42139,2015-05-15 00:00:00,AH-104651406,Amy Hunt,Consumer,United States,USCA,Eastern US,TEC-PH-4455,Technology,Phones,Google Nexus 5,539.97,3,0,134.9925
CA-2015-AH10465140-42139,2015-05-15 00:00:00,AH-104651406,Amy Hunt,Consumer,United States,USCA,Eastern US,OFF-ST-6627,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0,5.870799999999999
ES-2015-EH1418548-42146,2015-05-22 00:00:00,EH-1418548,Evan Henry,Consumer,Germany,Europe,Western Europe,OFF-ST-5693,Office Supplies,Storage,"Rogers File Cart, Single Width",892.269,7,0.1,158.529
ID-2015-JG15310130-42133,2015-05-09 00:00:00,JG-15310130,Jason Gross,Corporate,Thailand,Asia Pacific,Southeastern Asia,TEC-PH-5351,Technology,Phones,"Nokia Signal Booster, Full Size",343.09709999999995,3,0.17,45.4671
ES-2015-ND18460120-42132,2015-05-08 00:00:00,ND-18460120,Neil Ducich,Corporate,Spain,Europe,Southern Europe,TEC-MA-5008,Technology,Machines,"Konica Inkjet, Wireless",846.288,3,0.1,56.358000000000004
ID-2015-JG15310130-42133,2015-05-09 00:00:00,JG-15310130,Jason Gross,Corporate,Thailand,Asia Pacific,Southeastern Asia,FUR-BO-3648,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional",309.88439999999997,4,0.37,-142.75559999999996
RS-2015-PV8985108-42139,2015-05-15 00:00:00,PV-8985108,Paul Van Hugh,Home Office,Russia,Europe,Eastern Europe,FUR-CH-5411,Furniture,Chairs,"Novimex Swivel Stool, Adjustable",1001.7,6,0,80.10000000000001
ES-2015-RD1966048-42131,2015-05-07 00:00:00,RD-1966048,Robert Dilbeck,Home Office,Germany,Europe,Western Europe,FUR-TA-3759,Furniture,Tables,"Chromcraft Computer Table, Adjustable Height",868.9590000000001,3,0.35,187.11900000000003
CA-2015-AS10630140-42125,2015-05-01 00:00:00,AS-106301408,Ann Steele,Home Office,United States,USCA,Southern US,OFF-FA-6129,Office Supplies,Fasteners,Staples,15.528,3,0.2,4.852499999999999
CA-2015-AS10630140-42125,2015-05-01 00:00:00,AS-106301408,Ann Steele,Home Office,United States,USCA,Southern US,OFF-LA-3219,Office Supplies,Labels,Avery 499,11.952000000000002,3,0.2,3.8843999999999994
ID-2015-LS1694559-42149,2015-05-25 00:00:00,LS-1694559,Linda Southworth,Corporate,Indonesia,Asia Pacific,Southeastern Asia,FUR-TA-3338,Furniture,Tables,"Barricks Coffee Table, Rectangular",951.0426,6,0.47000000000000003,-646.0974000000001
CA-2015-AS10630140-42125,2015-05-01 00:00:00,AS-106301408,Ann Steele,Home Office,United States,USCA,Southern US,OFF-LA-3192,Office Supplies,Labels,Avery 474,4.608,2,0.2,1.6704
ES-2015-AA1048096-42140,2015-05-16 00:00:00,AA-1048096,Andrew Allen,Consumer,Norway,Europe,Northern Europe,TEC-MA-5512,Technology,Machines,"Okidata Printer, White",1601.46,6,0,15.84
ES-2015-MH1745545-42144,2015-05-20 00:00:00,MH-1745545,Mark Hamilton,Consumer,France,Europe,Western Europe,FUR-CH-5380,Furniture,Chairs,"Novimex Executive Leather Armchair, Red",828.3599999999999,2,0.1,230.1
ES-2015-RD1966048-42131,2015-05-07 00:00:00,RD-1966048,Robert Dilbeck,Home Office,Germany,Europe,Western Europe,TEC-CO-5999,Technology,Copiers,"Sharp Fax Machine, High-Speed",881.55,3,0,185.03999999999996
ES-2015-MH1745545-42144,2015-05-20 00:00:00,MH-1745545,Mark Hamilton,Consumer,France,Europe,Western Europe,TEC-AC-5864,Technology,Accessories,"SanDisk Keyboard, Bluetooth",488.8800000000001,6,0,141.66
IN-2015-SR207407-42143,2015-05-19 00:00:00,SR-207407,Steven Roelle,Home Office,Australia,Asia Pacific,Oceania,FUR-BO-4861,Furniture,Bookcases,"Ikea Library with Doors, Mobile",987.9569999999999,3,0.1,43.857
SA-2015-IG5085110-42133,2015-05-09 00:00:00,IG-5085110,Ivan Gibson,Consumer,Kuwait,Asia Pacific,Western Asia,FUR-CH-4564,Furniture,Chairs,"Harbour Creations Swivel Stool, Set of Two",1094.22,6,0,317.15999999999997
ID-2015-NC1834097-42147,2015-05-23 00:00:00,NC-1834097,Nat Carroll,Consumer,Pakistan,Asia Pacific,Southern Asia,FUR-TA-4647,Furniture,Tables,"Hon Conference Table, Rectangular",1286.6699999999996,7,0.8,-2380.350000000001
MX-2015-JK1562539-42144,2015-05-20 00:00:00,JK-1562539,Jim Karlsson,Consumer,El Salvador,LATAM,Central America,OFF-AP-3570,Office Supplies,Appliances,"Breville Microwave, Black",602.28,3,0,228.83999999999997
TU-2015-BD1770134-42131,2015-05-07 00:00:00,BD-1770134,Bryan Davis,Consumer,Turkey,Asia Pacific,Western Asia,FUR-CH-5380,Furniture,Chairs,"Novimex Executive Leather Armchair, Red",1104.48,6,0.6,-690.2999999999998
AO-2015-BD17254-42152,2015-05-28 00:00:00,BD-17254,Bruce Degenhardt,Consumer,Angola,Africa,Central Africa,FUR-TA-3769,Furniture,Tables,"Chromcraft Round Table, Adjustable Height",1877.16,4,0,525.5999999999999
IN-2015-EG1390011-42132,2015-05-08 00:00:00,EG-1390011,Emily Grady,Consumer,Bangladesh,Asia Pacific,Southern Asia,FUR-FU-4036,Furniture,Furnishings,"Eldon Clock, Durable",374.84999999999997,7,0,123.68999999999998
MX-2015-LB1673528-42155,2015-05-31 00:00:00,LB-1673528,Larry Blacks,Consumer,Colombia,LATAM,South America,FUR-BO-5972,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",296.34,3,0,41.459999999999994
CA-2015-AT10735140-42144,2015-05-20 00:00:00,AT-107351404,Annie Thurman,Consumer,United States,USCA,Western US,OFF-AP-3400,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,2,0,28.176399999999987
IN-2015-PP189557-42125,2015-05-01 00:00:00,PP-189557,Paul Prost,Home Office,Australia,Asia Pacific,Oceania,FUR-BO-4860,Furniture,Bookcases,"Ikea Library with Doors, Metal",653.1300000000001,2,0.1,-7.290000000000006
ES-2015-AB1010545-42143,2015-05-19 00:00:00,AB-1010545,Adrian Barton,Consumer,France,Europe,Western Europe,OFF-ST-4258,Office Supplies,Storage,"Fellowes File Cart, Industrial",744.0660000000001,6,0.1,24.785999999999987
MX-2015-AZ1075028-42143,2015-05-19 00:00:00,AZ-1075028,Annie Zypern,Consumer,Colombia,LATAM,South America,FUR-BO-5959,Furniture,Bookcases,"Sauder Floating Shelf Set, Metal",1034.8799999999999,8,0,455.2
MX-2015-DK1322582-42150,2015-05-26 00:00:00,DK-1322582,Dean Katz,Corporate,Mexico,LATAM,Central America,FUR-BO-5954,Furniture,Bookcases,"Sauder Corner Shelving, Pine",634.2400000000001,8,0.2,15.839999999999964
IN-2015-HM1498027-42153,2015-05-29 00:00:00,HM-1498027,Henry MacAllister,Consumer,China,Asia Pacific,Eastern Asia,FUR-CH-5449,Furniture,Chairs,"Office Star Rocking Chair, Set of Two",429.48,3,0,85.85999999999999
ES-2015-CR1258064-42148,2015-05-24 00:00:00,CR-1258064,Clay Rozendal,Home Office,Italy,Europe,Southern Europe,OFF-AP-3868,Office Supplies,Appliances,"Cuisinart Refrigerator, Black",1486.53,3,0,624.33
US-2015-AJ10780140-42139,2015-05-15 00:00:00,AJ-107801406,Anthony Jacobs,Corporate,United States,USCA,Eastern US,FUR-CH-5426,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",261.96,2,0,23.57639999999998
US-2015-AJ10780140-42139,2015-05-15 00:00:00,AJ-107801406,Anthony Jacobs,Corporate,United States,USCA,Eastern US,TEC-AC-3373,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0,18.893699999999995
US-2015-AJ10780140-42139,2015-05-15 00:00:00,AJ-107801406,Anthony Jacobs,Corporate,United States,USCA,Eastern US,OFF-LA-3226,Office Supplies,Labels,Avery 505,74,5,0,37
US-2015-AJ10780140-42139,2015-05-15 00:00:00,AJ-107801406,Anthony Jacobs,Corporate,United States,USCA,Eastern US,OFF-AR-4010,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",37.2,5,0,9.3
US-2015-AJ10780140-42139,2015-05-15 00:00:00,AJ-107801406,Anthony Jacobs,Corporate,United States,USCA,Eastern US,OFF-AR-5631,Office Supplies,Art,Prang Colored Pencils,14.7,5,0,6.615
US-2015-AJ10780140-42139,2015-05-15 00:00:00,AJ-107801406,Anthony Jacobs,Corporate,United States,USCA,Eastern US,OFF-AR-5458,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2,0,1.0903999999999998
AO-2015-AH5854-42151,2015-05-27 00:00:00,AH-5854,Angele Hood,Consumer,Angola,Africa,Central Africa,FUR-BO-3626,Furniture,Bookcases,"Bush Classic Bookcase, Pine",828.06,2,0,405.72
SF-2015-NP8670117-42143,2015-05-19 00:00:00,NP-8670117,Nora Paige,Consumer,South Africa,Africa,Southern Africa,TEC-PH-5267,Technology,Phones,"Motorola Smart Phone, Cordless",1285.56,2,0,89.94
ID-2015-JC153407-42153,2015-05-29 00:00:00,JC-153407,Jasper Cacioppo,Consumer,Australia,Asia Pacific,Oceania,OFF-AP-4963,Office Supplies,Appliances,"KitchenAid Refrigerator, White",1893.888,6,0.4,-221.11199999999985
RS-2015-PV8985108-42139,2015-05-15 00:00:00,PV-8985108,Paul Van Hugh,Home Office,Russia,Europe,Eastern Europe,FUR-BO-5949,Furniture,Bookcases,"Sauder Classic Bookcase, Mobile",877.02,2,0,394.62
IN-2015-JF1519027-42129,2015-05-05 00:00:00,JF-1519027,Jamie Frazer,Consumer,China,Asia Pacific,Eastern Asia,FUR-BO-3634,Furniture,Bookcases,"Bush Floating Shelf Set, Metal",853.65,5,0,221.85
SA-2015-RB9330110-42153,2015-05-29 00:00:00,RB-9330110,Randy Bradley,Consumer,Saudi Arabia,Asia Pacific,Western Asia,OFF-ST-4268,Office Supplies,Storage,"Fellowes Lockers, Single Width",1244.1599999999999,6,0,211.5
MX-2015-NP1868518-42143,2015-05-19 00:00:00,NP-1868518,Nora Pelletier,Home Office,Brazil,LATAM,South America,TEC-CO-6010,Technology,Copiers,"Sharp Wireless Fax, Digital",1182.8296,5,0.002,9.429599999999999
ID-2015-JD160607-42147,2015-05-23 00:00:00,JD-160607,Julia Dunbar,Consumer,Australia,Asia Pacific,Oceania,OFF-AP-3573,Office Supplies,Appliances,"Breville Microwave, White",269.86499999999995,1,0.1,77.955
IN-2015-GH1442558-42150,2015-05-26 00:00:00,GH-1442558,Gary Hwang,Consumer,India,Asia Pacific,Southern Asia,FUR-CH-5437,Furniture,Chairs,"Office Star Chairmat, Adjustable",341.55,5,0,30.6
CA-2015-AI10855140-42130,2015-05-06 00:00:00,AI-108551406,Arianne Irving,Consumer,United States,USCA,Eastern US,OFF-PA-6476,Office Supplies,Paper,Xerox 1923,6.68,1,0,3.2064
IN-2015-TH2111527-42146,2015-05-22 00:00:00,TH-2111527,Thea Hudgings,Corporate,China,Asia Pacific,Eastern Asia,TEC-PH-3149,Technology,Phones,"Apple Smart Phone, with Caller ID",639.0600000000001,1,0,313.11
MX-2015-RE1940582-42132,2015-05-08 00:00:00,RE-1940582,Ricardo Emerson,Consumer,Mexico,LATAM,Central America,OFF-ST-6246,Office Supplies,Storage,"Tenex File Cart, Blue",799.2,9,0,207.72000000000003
RS-2015-TB11520108-42126,2015-05-02 00:00:00,TB-11520108,Tracy Blumstein,Consumer,Russia,Europe,Eastern Europe,TEC-CO-4573,Technology,Copiers,"Hewlett Fax and Copier, High-Speed",764.28,4,0,183.35999999999999
ID-2015-LC168707-42155,2015-05-31 00:00:00,LC-168707,Lena Cacioppo,Consumer,Australia,Asia Pacific,Oceania,TEC-CO-3680,Technology,Copiers,"Canon Copy Machine, High-Speed",1171.5300000000002,5,0.1,195.18
IV-2015-BP105029-42140,2015-05-16 00:00:00,BP-105029,Barry Pond,Corporate,Cote d'Ivoire,Africa,Western Africa,TEC-CO-3685,Technology,Copiers,"Canon Fax and Copier, Laser",765.3599999999999,4,0,359.64
IN-2015-EM1396059-42148,2015-05-24 00:00:00,EM-1396059,Eric Murdock,Consumer,Indonesia,Asia Pacific,Southeastern Asia,FUR-CH-5397,Furniture,Chairs,"Novimex Rocking Chair, Set of Two",292.75919999999996,3,0.27,68.11920000000002
CA-2015-AG10900140-42126,2015-05-02 00:00:00,AG-109001408,Arthur Gainer,Consumer,United States,USCA,Southern US,FUR-BO-3645,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.352,3,0.2,-15.71759999999999
ID-2015-MH17620102-42154,2015-05-30 00:00:00,MH-17620102,Matt Hagelstein,Corporate,Philippines,Asia Pacific,Southeastern Asia,TEC-MA-5500,Technology,Machines,"Okidata Card Printer, Wireless",659.3625,5,0.25,-184.68749999999997
MX-2015-NP1868518-42143,2015-05-19 00:00:00,NP-1868518,Nora Pelletier,Home Office,Brazil,LATAM,South America,TEC-MA-4195,Technology,Machines,"Epson Card Printer, White",1010.1600000000001,9,0,60.480000000000004
CA-2015-AG10900140-42126,2015-05-02 00:00:00,AG-109001408,Arthur Gainer,Consumer,United States,USCA,Southern US,OFF-LA-3212,Office Supplies,Labels,Avery 492,4.608,2,0.2,1.4975999999999996
MX-2015-EM1382531-42134,2015-05-10 00:00:00,EM-1382531,Elizabeth Moffitt,Corporate,Cuba,LATAM,Caribbean,TEC-PH-3807,Technology,Phones,"Cisco Smart Phone, with Caller ID",1744.64,4,0,17.44
ES-2015-TB21355139-42155,2015-05-31 00:00:00,TB-21355139,Todd Boyes,Corporate,United Kingdom,Europe,Northern Europe,TEC-AC-5896,Technology,Accessories,"SanDisk Router, Programmable",773.55,3,0,170.1
ES-2015-DR1288048-42151,2015-05-27 00:00:00,DR-1288048,Dan Reichenbach,Corporate,Germany,Europe,Western Europe,TEC-PH-3796,Technology,Phones,"Cisco Office Telephone, Cordless",916.4100000000001,11,0,192.39000000000001
RS-2015-BH1710108-42152,2015-05-28 00:00:00,BH-1710108,Brosina Hoffman,Consumer,Russia,Europe,Eastern Europe,TEC-CO-5994,Technology,Copiers,"Sharp Fax and Copier, Digital",1009.44,6,0,343.0799999999999
