Order ID,Order Date,Customer ID,Customer Name,Segment,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2015-AG10330140-42361,2015-12-23 00:00:00,AG-103301402,Alex Grayson,Consumer,United States,USCA,Central US,OFF-PA-6436,Office Supplies,Paper,Xerox 1887,75.88,5,0.2,26.557999999999993
CA-2015-AG10330140-42349,2015-12-11 00:00:00,AG-103301404,Alex Grayson,Consumer,United States,USCA,Western US,TEC-PH-4897,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742
CA-2015-AG10330140-42357,2015-12-19 00:00:00,AG-103301408,Alex Grayson,Consumer,United States,USCA,Southern US,OFF-AR-5287,Office Supplies,Art,Newell 310,12.672,9,0.2,1.4255999999999993
IN-2015-ME1732027-42340,2015-12-02 00:00:00,ME-1732027,Maria Etezadi,Home Office,China,Asia Pacific,Eastern Asia,TEC-MA-6137,Technology,Machines,"StarTech Card Printer, Red",963.9000000000001,6,0,269.82
CA-2015-AG10330140-42361,2015-12-23 00:00:00,AG-103301402,Alex Grayson,Consumer,United States,USCA,Central US,OFF-PA-6485,Office Supplies,Paper,Xerox 1931,25.920000000000005,5,0.2,9.072
CA-2015-AG10330140-42349,2015-12-11 00:00:00,AG-103301404,Alex Grayson,Consumer,United States,USCA,Western US,OFF-PA-6589,Office Supplies,Paper,Xerox 225,12.96,2,0,6.2208000000000006
CA-2015-AG10330140-42361,2015-12-23 00:00:00,AG-103301402,Alex Grayson,Consumer,United States,USCA,Central US,OFF-BI-3732,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",6.329999999999999,5,0.8,-9.811499999999999
KE-2015-LO717069-42365,2015-12-27 00:00:00,LO-717069,Lori Olson,Corporate,Kenya,Africa,Eastern Africa,TEC-PH-3806,Technology,Phones,"Cisco Smart Phone, Full Size",652.6800000000001,1,0,169.68
MX-2015-JF1556518-42368,2015-12-30 00:00:00,JF-1556518,Jill Fjeld,Consumer,Brazil,LATAM,South America,FUR-BO-5786,Furniture,Bookcases,"Safco Library with Doors, Mobile",1830.7799999999995,7,0,768.8800000000001
CA-2015-AM10360140-42341,2015-12-03 00:00:00,AM-103601404,Alice McCarthy,Corporate,United States,USCA,Western US,OFF-AP-4242,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0,22.251600000000003
CA-2015-AM10360140-42341,2015-12-03 00:00:00,AM-103601404,Alice McCarthy,Corporate,United States,USCA,Western US,OFF-BI-5939,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.573199999999996
CA-2015-AM10360140-42341,2015-12-03 00:00:00,AM-103601404,Alice McCarthy,Corporate,United States,USCA,Western US,OFF-PA-6415,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,2,0,5.3214
IN-2015-ME1732027-42364,2015-12-26 00:00:00,ME-1732027,Maria Etezadi,Home Office,China,Asia Pacific,Eastern Asia,TEC-MA-5007,Technology,Machines,"Konica Inkjet, White",931.7700000000001,3,0,214.28999999999996
CA-2015-AM10360140-42341,2015-12-03 00:00:00,AM-103601404,Alice McCarthy,Corporate,United States,USCA,Western US,OFF-FA-6129,Office Supplies,Fasteners,Staples,9.024000000000001,6,0.2,3.1583999999999985
CA-2015-AM10360140-42341,2015-12-03 00:00:00,AM-103601404,Alice McCarthy,Corporate,United States,USCA,Western US,OFF-AR-5633,Office Supplies,Art,Prang Dustless Chalk Sticks,10.08,6,0,5.04
CA-2015-AA10375140-42350,2015-12-12 00:00:00,AA-103751406,Allen Armold,Consumer,United States,USCA,Eastern US,TEC-PH-3965,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,116.98,2,0,29.245000000000005
MX-2015-CL1270018-42348,2015-12-10 00:00:00,CL-1270018,Craig Leslie,Home Office,Brazil,LATAM,South America,FUR-BO-4857,Furniture,Bookcases,"Ikea Floating Shelf Set, Mobile",576.2,5,0,242
ID-2015-TC211457-42343,2015-12-05 00:00:00,TC-211457,Theresa Coyne,Corporate,Australia,Asia Pacific,Oceania,FUR-CH-4701,Furniture,Chairs,"Hon Swivel Stool, Adjustable",897.1560000000002,6,0.1,-10.044000000000011
CA-2015-AA10375140-42350,2015-12-12 00:00:00,AA-103751406,Allen Armold,Consumer,United States,USCA,Eastern US,OFF-PA-6445,Office Supplies,Paper,Xerox 1895,17.94,3,0,8.073
CA-2015-AA10375140-42350,2015-12-12 00:00:00,AA-103751406,Allen Armold,Consumer,United States,USCA,Eastern US,OFF-BI-3823,Office Supplies,Binders,Clear Mylar Reinforcing Strips,14.952000000000002,1,0.2,5.0463
MA-2015-CD198077-42363,2015-12-25 00:00:00,CD-198077,Carol Darley,Consumer,Madagascar,Africa,Eastern Africa,TEC-CO-3710,Technology,Copiers,"Canon Wireless Fax, Laser",378.66,1,0,185.52
IN-2015-JB1592527-42360,2015-12-22 00:00:00,JB-1592527,Joni Blumstein,Consumer,China,Asia Pacific,Eastern Asia,TEC-MA-5016,Technology,Machines,"Konica Printer, White",532.5000000000001,2,0,207.66
CA-2015-AT10435140-42348,2015-12-10 00:00:00,AT-104351404,Alyssa Tate,Home Office,United States,USCA,Western US,FUR-TA-3410,Furniture,Tables,Bevis 36 x 72 Conference Tables,896.328,9,0.2,22.408199999999994
CA-2015-AT10435140-42348,2015-12-10 00:00:00,AT-104351404,Alyssa Tate,Home Office,United States,USCA,Western US,OFF-AP-4565,Office Supplies,Appliances,Harmony Air Purifier,189,1,0,68.03999999999999
CA-2015-AT10435140-42348,2015-12-10 00:00:00,AT-104351404,Alyssa Tate,Home Office,United States,USCA,Western US,OFF-AR-5291,Office Supplies,Art,Newell 314,11.16,2,0,2.789999999999999
CA-2015-AC10450140-42358,2015-12-20 00:00:00,AC-104501408,Amy Cox,Consumer,United States,USCA,Southern US,OFF-SU-5168,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1665.62,2,0,33.312400000000025
ES-2015-MP1747048-42364,2015-12-26 00:00:00,MP-1747048,Mark Packer,Home Office,Germany,Europe,Western Europe,TEC-PH-3802,Technology,Phones,"Cisco Signal Booster, VoIP",1063.44,7,0,63.629999999999995
RS-2015-PB9105108-42369,2015-12-31 00:00:00,PB-9105108,Peter Bühler,Consumer,Russia,Europe,Eastern Europe,TEC-CO-4589,Technology,Copiers,"Hewlett Personal Copier, Laser",865.6199999999999,6,0,51.84
CG-2015-GT475533-42349,2015-12-11 00:00:00,GT-475533,Guy Thornton,Consumer,Democratic Republic of the Congo,Africa,Central Africa,OFF-AP-3866,Office Supplies,Appliances,"Cuisinart Microwave, Silver",1116.84,4,0,0
MX-2015-TC2153582-42349,2015-12-11 00:00:00,TC-2153582,Tracy Collins,Home Office,Mexico,LATAM,Central America,FUR-CH-4561,Furniture,Chairs,"Harbour Creations Swivel Stool, Adjustable",584.3520000000001,6,0.2,160.63199999999998
MX-2015-MH1802539-42349,2015-12-11 00:00:00,MH-1802539,Michelle Huthwaite,Consumer,El Salvador,LATAM,Central America,TEC-PH-3129,Technology,Phones,"Apple Audio Dock, VoIP",556.6,5,0,22.200000000000003
ES-2015-SP20650120-42349,2015-12-11 00:00:00,SP-20650120,Stephanie Phelps,Corporate,Spain,Europe,Southern Europe,FUR-BO-5969,Furniture,Bookcases,"Sauder Library with Doors, Traditional",1162.8899999999999,3,0,11.61
CG-2015-GT475533-42349,2015-12-11 00:00:00,GT-475533,Guy Thornton,Consumer,Democratic Republic of the Congo,Africa,Central Africa,FUR-CH-5447,Furniture,Chairs,"Office Star Rocking Chair, Black",553.9200000000001,4,0,110.76
IN-2015-DW1358566-42364,2015-12-26 00:00:00,DW-1358566,Dorothy Wardle,Corporate,Japan,Asia Pacific,Eastern Asia,TEC-PH-3815,Technology,Phones,"Cisco Speaker Phone, Cordless",1271.9699999999998,9,0,368.82000000000005
IT-2015-BP11095124-42363,2015-12-25 00:00:00,BP-11095124,Bart Pistole,Corporate,Sweden,Europe,Northern Europe,FUR-BO-3630,Furniture,Bookcases,"Bush Corner Shelving, Pine",313.35,5,0.5,-12.600000000000023
CA-2015-AR10510140-42355,2015-12-17 00:00:00,AR-105101402,Andrew Roberts,Consumer,United States,USCA,Central US,OFF-BI-5584,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,10.8,5,0,5.183999999999999
ES-2015-AS1004545-42346,2015-12-08 00:00:00,AS-1004545,Aaron Smayling,Corporate,France,Europe,Western Europe,TEC-AC-3402,Technology,Accessories,"Belkin Router, Bluetooth",2070,8,0,82.80000000000001
ES-2015-BG1174045-42353,2015-12-15 00:00:00,BG-1174045,Bruce Geld,Consumer,France,Europe,Western Europe,FUR-FU-3032,Furniture,Furnishings,"Advantus Frame, Black",666.72,6,0,133.20000000000002
ID-2015-NP183257-42368,2015-12-30 00:00:00,NP-183257,Naresj Patel,Consumer,Australia,Asia Pacific,Oceania,FUR-CH-4545,Furniture,Chairs,"Harbour Creations Rocking Chair, Black",433.97999999999996,5,0.4,-166.47000000000006
ES-2015-TH2123564-42361,2015-12-23 00:00:00,TH-2123564,Tiffany House,Corporate,Italy,Europe,Southern Europe,TEC-CO-3696,Technology,Copiers,"Canon Ink, High-Speed",290.7,2,0,93
ES-2015-AH1003014-42341,2015-12-03 00:00:00,AH-1003014,Aaron Hawkins,Corporate,Belgium,Europe,Western Europe,TEC-CO-4568,Technology,Copiers,"Hewlett Copy Machine, Color",1590.6599999999999,6,0,540.72
CA-2015-AR10540140-42363,2015-12-25 00:00:00,AR-105401406,Andy Reiter,Consumer,United States,USCA,Eastern US,OFF-BI-2909,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",17.880000000000003,3,0.2,5.5875
CA-2015-AY10555140-42355,2015-12-17 00:00:00,AY-105551404,Andy Yotov,Corporate,United States,USCA,Western US,FUR-CH-4428,Furniture,Chairs,"Global Value Steno Chair, Gray",97.18400000000001,2,0.2,6.074000000000002
US-2015-GH1442598-42351,2015-12-13 00:00:00,GH-1442598,Gary Hwang,Consumer,Panama,LATAM,Central America,OFF-ST-6032,Office Supplies,Storage,"Smead File Cart, Industrial",410.88,8,0.4,-191.84000000000003
CA-2015-AY10555140-42355,2015-12-17 00:00:00,AY-105551404,Andy Yotov,Corporate,United States,USCA,Western US,FUR-FU-3921,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0,7.584000000000001
CA-2015-AY10555140-42355,2015-12-17 00:00:00,AY-105551404,Andy Yotov,Corporate,United States,USCA,Western US,FUR-CH-4403,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.568,2,0.2,9.176399999999997
CA-2015-AY10555140-42355,2015-12-17 00:00:00,AY-105551404,Andy Yotov,Corporate,United States,USCA,Western US,OFF-BI-5645,Office Supplies,Binders,Prestige Round Ring Binders,24.320000000000004,5,0.2,8.207999999999998
US-2015-CA1196518-42346,2015-12-08 00:00:00,CA-1196518,Carol Adams,Corporate,Brazil,LATAM,South America,TEC-PH-5839,Technology,Phones,"Samsung Smart Phone, Cordless",1192.8000000000004,7,0.6,-1580.4600000000005
IR-2015-TB1125060-42361,2015-12-23 00:00:00,TB-1125060,Tim Brockman,Consumer,Iran,Asia Pacific,Southern Asia,FUR-BO-5762,Furniture,Bookcases,"Safco Classic Bookcase, Pine",1758,4,0,70.32000000000001
US-2015-FH1427528-42365,2015-12-27 00:00:00,FH-1427528,Frank Hawley,Corporate,Colombia,LATAM,South America,FUR-TA-3354,Furniture,Tables,"Barricks Training Table, Rectangular",842.32,5,0.2,-200.08
CA-2015-AH10585140-42348,2015-12-10 00:00:00,AH-105851402,Angele Hood,Consumer,United States,USCA,Central US,OFF-PA-6474,Office Supplies,Paper,Xerox 1921,15.984000000000002,2,0.2,4.994999999999999
MX-2015-AC1042082-42348,2015-12-10 00:00:00,AC-1042082,Alyssa Crouse,Corporate,Mexico,LATAM,Central America,FUR-CH-5775,Furniture,Chairs,"SAFCO Executive Leather Armchair, Red",3445.3439999999996,14,0.2,-775.3759999999999
UP-2015-NG8430137-42351,2015-12-13 00:00:00,NG-8430137,Nathan Gelder,Consumer,Ukraine,Europe,Eastern Europe,FUR-TA-3440,Furniture,Tables,"Bevis Wood Table, Fully Assembled",1070.1599999999999,2,0,321
CA-2015-AC10615140-42363,2015-12-25 00:00:00,AC-106151406,Ann Chong,Corporate,United States,USCA,Eastern US,FUR-FU-4039,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",37.93,1,0,6.827399999999997
