Order ID,Order Date,Customer ID,Customer Name,Segment,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
IT-2015-MA1799548-42080,2015-03-17 00:00:00,MA-1799548,Michelle Arnett,Home Office,Germany,Europe,Western Europe,TEC-CO-4780,Technology,Copiers,"HP Ink, Laser",1029.6,8,0,205.92000000000002
IN-2015-GW1460527-42089,2015-03-26 00:00:00,GW-1460527,Giulietta Weimer,Consumer,China,Asia Pacific,Eastern Asia,FUR-TA-4692,Furniture,Tables,"Hon Round Table, with Bottom Storage",1444.5479999999998,4,0.3,103.06799999999998
GH-2015-JF541549-42084,2015-03-21 00:00:00,JF-541549,Jennifer Ferguson,Consumer,Ghana,Africa,Western Africa,TEC-PH-3806,Technology,Phones,"Cisco Smart Phone, Full Size",2605.56,4,0,573.12
IN-2015-AF1087058-42090,2015-03-27 00:00:00,AF-1087058,Art Ferguson,Consumer,India,Asia Pacific,Southern Asia,FUR-CH-5379,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",2289.7499999999995,5,0,68.55000000000001
IN-2015-DW135407-42078,2015-03-15 00:00:00,DW-135407,Don Weiss,Consumer,Australia,Asia Pacific,Oceania,FUR-CH-5807,Furniture,Chairs,"SAFCO Swivel Stool, Red",1058.0220000000002,7,0.1,340.87199999999996
ES-2015-BT1139564-42088,2015-03-25 00:00:00,BT-1139564,Bill Tyler,Corporate,Italy,Europe,Southern Europe,FUR-BO-3624,Furniture,Bookcases,"Bush Classic Bookcase, Metal",2060.7,5,0,700.5000000000001
TU-2015-LC6930134-42078,2015-03-15 00:00:00,LC-6930134,Linda Cazamias,Corporate,Turkey,Asia Pacific,Western Asia,TEC-PH-3805,Technology,Phones,"Cisco Smart Phone, Cordless",521.1840000000001,2,0.6,-260.616
CA-2015-AG10270140-42091,2015-03-28 00:00:00,AG-102701406,Alejandro Grove,Consumer,United States,USCA,Eastern US,FUR-FU-4050,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008000000000003,2,0.2,1.5008
ID-2015-DH1307559-42080,2015-03-17 00:00:00,DH-1307559,Dave Hallsten,Corporate,Indonesia,Asia Pacific,Southeastern Asia,OFF-AP-4500,Office Supplies,Appliances,"Hamilton Beach Microwave, White",2096.4555,9,0.17,-429.3945
IN-2015-MC1757527-42066,2015-03-03 00:00:00,MC-1757527,Matt Collins,Consumer,China,Asia Pacific,Eastern Asia,TEC-CO-4579,Technology,Copiers,"Hewlett Ink, Color",900.72,6,0,45
ES-2015-LA167808-42067,2015-03-04 00:00:00,LA-167808,Laura Armstrong,Corporate,Austria,Europe,Western Europe,TEC-CO-4568,Technology,Copiers,"Hewlett Copy Machine, Color",1060.4399999999998,4,0,360.48
ES-2015-CA1205548-42084,2015-03-21 00:00:00,CA-1205548,Cathy Armstrong,Home Office,Germany,Europe,Western Europe,FUR-CH-5441,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",2092.4999999999995,5,0.1,720.7499999999999
IN-2015-BT1139527-42077,2015-03-14 00:00:00,BT-1139527,Bill Tyler,Corporate,China,Asia Pacific,Eastern Asia,OFF-ST-4266,Office Supplies,Storage,"Fellowes Lockers, Blue",1243.98,6,0,534.78
SF-2015-NP8685117-42089,2015-03-26 00:00:00,NP-8685117,Nora Pelletier,Home Office,South Africa,Africa,Southern Africa,TEC-MA-5503,Technology,Machines,"Okidata Inkjet, Wireless",1884.6000000000001,6,0,791.46
IZ-2015-DB306061-42089,2015-03-26 00:00:00,DB-306061,Dave Brooks,Consumer,Iraq,Asia Pacific,Western Asia,OFF-ST-5703,Office Supplies,Storage,"Rogers Lockers, Wire Frame",842.76,4,0,210.60000000000002
IN-2015-VP2173058-42085,2015-03-22 00:00:00,VP-2173058,Victor Preis,Home Office,India,Asia Pacific,Southern Asia,FUR-TA-5058,Furniture,Tables,"Lesro Conference Table, Fully Assembled",1718.1,2,0,618.48
SF-2015-EH3945117-42075,2015-03-12 00:00:00,EH-3945117,Eric Hoffmann,Consumer,South Africa,Africa,Southern Africa,OFF-AP-3579,Office Supplies,Appliances,"Breville Stove, Red",561.54,1,0,101.07
IN-2015-RB1943558-42090,2015-03-27 00:00:00,RB-1943558,Richard Bierner,Consumer,India,Asia Pacific,Southern Asia,FUR-BO-5968,Furniture,Bookcases,"Sauder Library with Doors, Pine",2722.86,7,0,408.24000000000007
CA-2015-AG49523-42073,2015-03-10 00:00:00,AG-49523,Andrew Gjertsen,Corporate,Canada,USCA,Canada,OFF-AP-4494,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Red",42.66,1,0,5.1
ID-2015-MG17680144-42078,2015-03-15 00:00:00,MG-17680144,Maureen Gastineau,Home Office,Vietnam,Asia Pacific,Southeastern Asia,TEC-PH-5838,Technology,Phones,"Samsung Signal Booster, with Caller ID",793.5879,7,0.17,238.97789999999998
IN-2015-BD1132027-42081,2015-03-18 00:00:00,BD-1132027,Bill Donatelli,Consumer,China,Asia Pacific,Eastern Asia,FUR-TA-4713,Furniture,Tables,"Hon Wood Table, with Bottom Storage",1487.7239999999997,4,0.3,-488.9159999999999
IN-2015-KW1657058-42083,2015-03-20 00:00:00,KW-1657058,Kelly Williams,Consumer,India,Asia Pacific,Southern Asia,TEC-CO-4577,Technology,Copiers,"Hewlett Fax Machine, High-Speed",1272.48,4,0,458.04
ES-2015-FO1430514-42077,2015-03-14 00:00:00,FO-1430514,Frank Olsen,Consumer,Belgium,Europe,Western Europe,FUR-CH-4561,Furniture,Chairs,"Harbour Creations Swivel Stool, Adjustable",547.83,3,0,153.35999999999999
ES-2015-KH16690120-42089,2015-03-26 00:00:00,KH-16690120,Kristen Hastings,Corporate,Spain,Europe,Southern Europe,TEC-CO-3602,Technology,Copiers,"Brother Ink, Laser",736.5,5,0,0
CA-2015-AC10615140-42088,2015-03-25 00:00:00,AC-106151402,Ann Chong,Corporate,United States,USCA,Central US,OFF-ST-4891,Office Supplies,Storage,Iris Project Case,12.768,2,0.2,0.9575999999999993
IN-2015-CJ1187527-42089,2015-03-26 00:00:00,CJ-1187527,Carl Jackson,Corporate,China,Asia Pacific,Eastern Asia,TEC-CO-4774,Technology,Copiers,"HP Fax Machine, Digital",898.74,3,0,134.73000000000002
US-2015-AS10630140-42081,2015-03-18 00:00:00,AS-106301408,Ann Steele,Home Office,United States,USCA,Southern US,OFF-LA-3192,Office Supplies,Labels,Avery 474,4.608,2,0.2,1.6704
IN-2015-GH1448566-42080,2015-03-17 00:00:00,GH-1448566,Gene Hale,Corporate,Japan,Asia Pacific,Eastern Asia,FUR-BO-5972,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",1481.7000000000003,10,0,711
ES-2015-GK14620139-42071,2015-03-08 00:00:00,GK-14620139,Grace Kelly,Corporate,United Kingdom,Europe,Northern Europe,OFF-AP-3858,Office Supplies,Appliances,"Cuisinart Blender, Silver",474.18000000000006,7,0,18.900000000000002
ES-2015-JH1618064-42071,2015-03-08 00:00:00,JH-1618064,Justin Hirsh,Consumer,Italy,Europe,Southern Europe,OFF-AP-3874,Office Supplies,Appliances,"Cuisinart Stove, Silver",1078.08,2,0,323.4
CA-2015-AC10660140-42087,2015-03-24 00:00:00,AC-106601402,Anna Chung,Consumer,United States,USCA,Central US,OFF-ST-4273,Office Supplies,Storage,Fellowes Officeware Wire Shelving,143.728,2,0.2,-32.338800000000006
IN-2015-SU2066527-42090,2015-03-27 00:00:00,SU-2066527,Stephanie Ulpright,Home Office,China,Asia Pacific,Eastern Asia,FUR-CH-4560,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two",500.70000000000005,5,0,30
IN-2015-LS1724527-42089,2015-03-26 00:00:00,LS-1724527,Lynn Smith,Consumer,China,Asia Pacific,Eastern Asia,TEC-CO-3593,Technology,Copiers,"Brother Fax and Copier, High-Speed",569.0699999999999,3,0,187.74
IN-2015-FO1430527-42076,2015-03-13 00:00:00,FO-1430527,Frank Olsen,Consumer,China,Asia Pacific,Eastern Asia,FUR-CH-5447,Furniture,Chairs,"Office Star Rocking Chair, Black",969.3600000000001,7,0,348.81
MX-2015-AR1082582-42088,2015-03-25 00:00:00,AR-1082582,Anthony Rawles,Corporate,Mexico,LATAM,Central America,FUR-BO-5771,Furniture,Bookcases,"Safco Corner Shelving, Traditional",717.408,9,0.2,224.02799999999996
RO-2015-CA1965107-42090,2015-03-27 00:00:00,CA-1965107,Carol Adams,Corporate,Romania,Europe,Eastern Europe,OFF-ST-6033,Office Supplies,Storage,"Smead File Cart, Single Width",1031.04,8,0,72
SA-2015-JS5940110-42080,2015-03-17 00:00:00,JS-5940110,Joni Sundaresam,Home Office,Saudi Arabia,Asia Pacific,Western Asia,FUR-BO-5762,Furniture,Bookcases,"Safco Classic Bookcase, Pine",879,2,0,35.160000000000004
MA-2015-SC1038077-42094,2015-03-31 00:00:00,SC-1038077,Shahid Collister,Consumer,Madagascar,Africa,Eastern Africa,OFF-ST-6264,Office Supplies,Storage,"Tenex Lockers, Wire Frame",812.8799999999999,4,0,251.88
IN-2015-VP2173058-42085,2015-03-22 00:00:00,VP-2173058,Victor Preis,Home Office,India,Asia Pacific,Southern Asia,TEC-PH-3815,Technology,Phones,"Cisco Speaker Phone, Cordless",706.6499999999999,5,0,204.90000000000003
IS-2015-JS568563-42094,2015-03-31 00:00:00,JS-568563,Jim Sink,Corporate,Israel,Asia Pacific,Western Asia,TEC-CO-3687,Technology,Copiers,"Canon Fax Machine, Digital",1272.1200000000001,4,0,292.56
ES-2015-MC1813048-42094,2015-03-31 00:00:00,MC-1813048,Mike Caudle,Corporate,Germany,Europe,Western Europe,FUR-BO-4849,Furniture,Bookcases,"Ikea Classic Bookcase, Mobile",745.6859999999999,2,0.1,182.226
MX-2015-KC1667518-42070,2015-03-07 00:00:00,KC-1667518,Kimberly Carter,Corporate,Brazil,LATAM,South America,OFF-AP-3575,Office Supplies,Appliances,"Breville Refrigerator, Red",692.4399999999998,2,0,6.92
IT-2015-RP1927045-42081,2015-03-18 00:00:00,RP-1927045,Rachel Payne,Corporate,France,Europe,Western Europe,TEC-CO-3688,Technology,Copiers,"Canon Fax Machine, High-Speed",1076.4060000000002,4,0.15,-38.03399999999999
RW-2015-BF975109-42083,2015-03-20 00:00:00,BF-975109,Barbara Fisher,Corporate,Rwanda,Africa,Eastern Africa,OFF-AR-3478,Office Supplies,Art,"Binney & Smith Canvas, Water Color",327.24,6,0,156.96000000000004
ID-2015-AS1028527-42090,2015-03-27 00:00:00,AS-1028527,Alejandro Savely,Corporate,China,Asia Pacific,Eastern Asia,FUR-TA-5052,Furniture,Tables,"Lesro Coffee Table, Rectangular",1048.194,6,0.3,-284.52599999999995
IN-2015-DB1340558-42094,2015-03-31 00:00:00,DB-1340558,Denny Blanton,Consumer,India,Asia Pacific,Southern Asia,FUR-BO-5954,Furniture,Bookcases,"Sauder Corner Shelving, Pine",743.25,5,0,133.65
ES-2015-HG14965120-42080,2015-03-17 00:00:00,HG-14965120,Henry Goldwyn,Corporate,Spain,Europe,Southern Europe,TEC-PH-3152,Technology,Phones,"Apple Speaker Phone, VoIP",444.20400000000006,4,0.1,148.04399999999998
IN-2015-LA1678021-42074,2015-03-11 00:00:00,LA-1678021,Laura Armstrong,Corporate,Cambodia,Asia Pacific,Southeastern Asia,TEC-CO-3686,Technology,Copiers,"Canon Fax Machine, Color",639.66,2,0,121.5
ES-2015-SH2039545-42068,2015-03-05 00:00:00,SH-2039545,Shahid Hopkins,Consumer,France,Europe,Western Europe,TEC-AC-4166,Technology,Accessories,"Enermax Memory Card, USB",687.5999999999999,6,0,103.14000000000001
US-2015-DB1366098-42088,2015-03-25 00:00:00,DB-1366098,Duane Benoit,Consumer,Panama,LATAM,Central America,TEC-CO-4765,Technology,Copiers,"HP Copy Machine, Color",488.6257999999999,5,0.402,-165.07420000000002
ES-2015-JF1556534-42067,2015-03-04 00:00:00,JF-1556534,Jill Fjeld,Consumer,Denmark,Europe,Northern Europe,TEC-PH-5263,Technology,Phones,"Motorola Signal Booster, Cordless",656.9100000000001,9,0.5,-65.88000000000011
ES-2015-SW2045545-42078,2015-03-15 00:00:00,SW-2045545,Shaun Weien,Consumer,France,Europe,Western Europe,OFF-ST-4081,Office Supplies,Storage,"Eldon Lockers, Wire Frame",354.56399999999996,2,0.1,39.384
IT-2015-EM14095139-42080,2015-03-17 00:00:00,EM-14095139,Eudokia Martin,Corporate,United Kingdom,Europe,Northern Europe,TEC-CO-3706,Technology,Copiers,"Canon Personal Copier, Laser",856.44,6,0,385.38
MX-2015-KC1625518-42083,2015-03-20 00:00:00,KC-1625518,Karen Carlisle,Corporate,Brazil,LATAM,South America,FUR-BO-5961,Furniture,Bookcases,"Sauder Floating Shelf Set, Pine",653.1,5,0,215.5
CA-2015-BP11050140-42082,2015-03-19 00:00:00,BP-110501404,Barry Pond,Corporate,United States,USCA,Western US,OFF-EN-5582,Office Supplies,Envelopes,Peel & Seel Envelopes,19.4,5,0,9.312000000000001
CA-2015-BP11050140-42082,2015-03-19 00:00:00,BP-110501404,Barry Pond,Corporate,United States,USCA,Western US,OFF-AR-5632,Office Supplies,Art,Prang Drawing Pencil Set,13.899999999999999,5,0,3.7529999999999997
ES-2015-TG2131045-42091,2015-03-28 00:00:00,TG-2131045,Toby Gnade,Consumer,France,Europe,Western Europe,TEC-CO-6006,Technology,Copiers,"Sharp Personal Copier, Digital",711.8580000000002,7,0.15,293.11800000000005
IN-2015-AP1091559-42089,2015-03-26 00:00:00,AP-1091559,Arthur Prichep,Consumer,Indonesia,Asia Pacific,Southeastern Asia,OFF-ST-5693,Office Supplies,Storage,"Rogers File Cart, Single Width",352.65869999999995,3,0.17,4.178699999999992
MX-2015-CA1231082-42089,2015-03-26 00:00:00,CA-1231082,Christine Abelman,Corporate,Mexico,LATAM,Central America,TEC-CO-4592,Technology,Copiers,"Hewlett Wireless Fax, High-Speed",503.51095999999995,2,0.002,150.31095999999997
MX-2015-SS20515100-42091,2015-03-28 00:00:00,SS-20515100,Shirley Schmidt,Home Office,Paraguay,LATAM,South America,TEC-CO-4577,Technology,Copiers,"Hewlett Fax Machine, High-Speed",634.9675200000001,3,0.002,-1.27248
IN-2015-RE19450113-42076,2015-03-13 00:00:00,RE-19450113,Richard Eichhorn,Consumer,Singapore,Asia Pacific,Southeastern Asia,TEC-CO-3688,Technology,Copiers,"Canon Fax Machine, High-Speed",1582.9500000000003,5,0,332.40000000000003
ES-2015-JB16000139-42088,2015-03-25 00:00:00,JB-16000139,Joy Bell-,Consumer,United Kingdom,Europe,Northern Europe,OFF-ST-6031,Office Supplies,Storage,"Smead File Cart, Blue",764.8199999999999,6,0,7.5600000000000005
ES-2015-CM1219045-42094,2015-03-31 00:00:00,CM-1219045,Charlotte Melton,Consumer,France,Europe,Western Europe,OFF-ST-6033,Office Supplies,Storage,"Smead File Cart, Single Width",462.34799999999996,4,0.1,-46.331999999999994
US-2015-BP11155140-42094,2015-03-31 00:00:00,BP-111551406,Becky Pak,Consumer,United States,USCA,Eastern US,OFF-BI-2924,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715000000000002,5,0.7,-4.762500000000001
US-2015-DB1366098-42088,2015-03-25 00:00:00,DB-1366098,Duane Benoit,Consumer,Panama,LATAM,Central America,OFF-ST-4267,Office Supplies,Storage,"Fellowes Lockers, Industrial",332.496,4,0.4,-210.62400000000002
IT-2015-MA1799548-42080,2015-03-17 00:00:00,MA-1799548,Michelle Arnett,Home Office,Germany,Europe,Western Europe,OFF-ST-6031,Office Supplies,Storage,"Smead File Cart, Blue",344.169,3,0.1,-34.461
IN-2015-CB1202558-42073,2015-03-10 00:00:00,CB-1202558,Cassandra Brandow,Consumer,India,Asia Pacific,Southern Asia,FUR-BO-3889,Furniture,Bookcases,"Dania Classic Bookcase, Metal",1230.66,3,0,24.57
US-2015-BF11170140-42070,2015-03-07 00:00:00,BF-111701404,Ben Ferrer,Home Office,United States,USCA,Western US,OFF-BI-4012,Office Supplies,Binders,Economy Binders,14.976,9,0.2,5.428800000000001
ID-2015-NS18505144-42075,2015-03-12 00:00:00,NS-18505144,Neola Schneider,Consumer,Vietnam,Asia Pacific,Southeastern Asia,FUR-CH-4524,Furniture,Chairs,"Harbour Creations Chairmat, Red",735.8400000000001,14,0.27,201.59999999999985
ID-2015-NM18445118-42073,2015-03-10 00:00:00,NM-18445118,Nathan Mautz,Home Office,South Korea,Asia Pacific,Eastern Asia,TEC-PH-5342,Technology,Phones,"Nokia Headset, with Caller ID",292.43999999999994,8,0.5,-81.95999999999995
IT-2015-OT1873091-42077,2015-03-14 00:00:00,OT-1873091,Olvera Toch,Consumer,Netherlands,Europe,Western Europe,FUR-FU-5728,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",615.7200000000001,7,0.2,-69.30000000000004
ES-2015-DO1343545-42082,2015-03-19 00:00:00,DO-1343545,Denny Ordway,Consumer,France,Europe,Western Europe,FUR-FU-4066,Furniture,Furnishings,"Eldon Frame, Durable",453.12000000000006,4,0,117.72
MX-2015-NF1838582-42087,2015-03-24 00:00:00,NF-1838582,Natalie Fritzler,Consumer,Mexico,LATAM,Central America,TEC-AC-5874,Technology,Accessories,"SanDisk Memory Card, Programmable",379.7,5,0,174.60000000000002
CA-2015-BF11215140-42077,2015-03-14 00:00:00,BF-112151404,Benjamin Farhat,Home Office,United States,USCA,Western US,OFF-PA-6434,Office Supplies,Paper,Xerox 1885,288.24,6,0,138.35519999999997
CA-2015-BF11215140-42077,2015-03-14 00:00:00,BF-112151404,Benjamin Farhat,Home Office,United States,USCA,Western US,TEC-PH-5532,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,140.736,8,0.2,49.2576
CA-2015-BF11215140-42077,2015-03-14 00:00:00,BF-112151404,Benjamin Farhat,Home Office,United States,USCA,Western US,TEC-AC-5141,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,214.95000000000002,5,0,88.12950000000001
CA-2015-BF11215140-42077,2015-03-14 00:00:00,BF-112151404,Benjamin Farhat,Home Office,United States,USCA,Western US,OFF-ST-6015,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",90.8,8,0,25.424000000000007
CA-2015-BF11215140-42077,2015-03-14 00:00:00,BF-112151404,Benjamin Farhat,Home Office,United States,USCA,Western US,OFF-PA-6595,Office Supplies,Paper,Xerox 230,45.36,7,0,21.772800000000004
IT-2015-MG1814562-42075,2015-03-12 00:00:00,MG-1814562,Mike Gockenbach,Consumer,Ireland,Europe,Northern Europe,FUR-CH-4558,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Black",238.65000000000003,5,0.5,-162.30000000000004
MX-2015-RM1937526-42090,2015-03-27 00:00:00,RM-1937526,Raymond Messe,Consumer,Chile,LATAM,South America,TEC-CO-4572,Technology,Copiers,"Hewlett Fax and Copier, Digital",256.16664000000003,2,0.002,91.88664
ID-2015-ER1385597-42073,2015-03-10 00:00:00,ER-1385597,Elpida Rittenbach,Corporate,Pakistan,Asia Pacific,Southern Asia,TEC-CO-3595,Technology,Copiers,"Brother Fax Machine, Color",799.95,5,0.5,-608.1
US-2015-AM10360101-42077,2015-03-14 00:00:00,AM-10360101,Alice McCarthy,Corporate,Peru,LATAM,South America,FUR-CH-4654,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",551.5559999999998,3,0.4,-101.12399999999994
IT-2015-RS19420139-42087,2015-03-24 00:00:00,RS-19420139,Ricardo Sperren,Corporate,United Kingdom,Europe,Northern Europe,OFF-ST-6262,Office Supplies,Storage,"Tenex Lockers, Industrial",511.575,5,0.5,-225.22500000000002
IN-2015-GZ1454527-42094,2015-03-31 00:00:00,GZ-1454527,George Zrebassa,Corporate,China,Asia Pacific,Eastern Asia,FUR-CH-4702,Furniture,Chairs,"Hon Swivel Stool, Black",483.6600000000001,3,0,232.11
CA-2015-BE11335140-42087,2015-03-24 00:00:00,BE-113351404,Bill Eplett,Home Office,United States,USCA,Western US,FUR-FU-3919,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,211.84,8,0,76.26239999999999
IT-2015-KD1661564-42069,2015-03-06 00:00:00,KD-1661564,Ken Dana,Corporate,Italy,Europe,Southern Europe,TEC-MA-5540,Technology,Machines,"Panasonic Calculator, White",262.926,9,0.4,-30.834000000000003
MX-2015-Dp1324031-42080,2015-03-17 00:00:00,Dp-1324031,Dean percer,Home Office,Cuba,LATAM,Caribbean,TEC-PH-5263,Technology,Phones,"Motorola Signal Booster, Cordless",486.6000000000001,5,0,209.2
US-2015-JS1603055-42064,2015-03-01 00:00:00,JS-1603055,Joy Smith,Consumer,Honduras,LATAM,Central America,TEC-CO-3686,Technology,Copiers,"Canon Fax Machine, Color",382.51668,3,0.402,-257.14332
IN-2015-SU2066527-42090,2015-03-27 00:00:00,SU-2066527,Stephanie Ulpright,Home Office,China,Asia Pacific,Eastern Asia,FUR-FU-5728,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",329.85,3,0,164.88
CA-2015-BS11380140-42076,2015-03-13 00:00:00,BS-113801404,Bill Stewart,Corporate,United States,USCA,Western US,OFF-ST-3745,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0,9.71759999999999
CA-2015-BT11395140-42067,2015-03-04 00:00:00,BT-113951404,Bill Tyler,Corporate,United States,USCA,Western US,FUR-TA-5066,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,7,0.2,-14.98770000000006
ID-2015-KC166757-42068,2015-03-05 00:00:00,KC-166757,Kimberly Carter,Corporate,Australia,Asia Pacific,Oceania,TEC-CO-5991,Technology,Copiers,"Sharp Copy Machine, High-Speed",861.8399999999999,4,0.1,-95.75999999999999
MX-2015-TC2114582-42064,2015-03-01 00:00:00,TC-2114582,Theresa Coyne,Corporate,Mexico,LATAM,Central America,FUR-BO-5760,Furniture,Bookcases,"Safco Classic Bookcase, Metal",700.176,3,0.2,-35.063999999999986
IN-2015-BT1139527-42077,2015-03-14 00:00:00,BT-1139527,Bill Tyler,Corporate,China,Asia Pacific,Eastern Asia,FUR-CH-4522,Furniture,Chairs,"Harbour Creations Chairmat, Adjustable",521.4300000000001,7,0,229.32
