Order ID,Order Date,Customer ID,Customer Name,Segment,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ES-2015-MT1807045-42176,2015-06-21 00:00:00,MT-1807045,Michelle Tran,Home Office,France,Europe,Western Europe,FUR-BO-3902,Furniture,Bookcases,"Dania Library with Doors, Mobile",656.856,2,0.1,94.83599999999998
IN-2015-IM1507059-42157,2015-06-02 00:00:00,IM-1507059,Irene Maddox,Consumer,Indonesia,Asia Pacific,Southeastern Asia,TEC-AC-5223,Technology,Accessories,"Memorex Router, Bluetooth",1043.9304,8,0.47000000000000003,-295.5096
RS-2015-TC11145108-42178,2015-06-23 00:00:00,TC-11145108,Theresa Coyne,Corporate,Russia,Europe,Eastern Europe,TEC-PH-5836,Technology,Phones,"Samsung Signal Booster, Full Size",827.28,6,0,397.0799999999999
IN-2015-DM1334558-42182,2015-06-27 00:00:00,DM-1334558,Denise Monton,Corporate,India,Asia Pacific,Southern Asia,TEC-CO-3588,Technology,Copiers,"Brother Copy Machine, High-Speed",2098.32,8,0,860.1600000000001
MX-2015-RK1930018-42181,2015-06-26 00:00:00,RK-1930018,Ralph Kennedy,Consumer,Brazil,LATAM,South America,FUR-TA-3344,Furniture,Tables,"Barricks Conference Table, Fully Assembled",1938.2399999999998,4,0.2,-96.95999999999995
ID-2015-MM1726078-42181,2015-06-26 00:00:00,MM-1726078,Magdelene Morse,Consumer,Malaysia,Asia Pacific,Southeastern Asia,FUR-CH-5379,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",2747.7,6,0,82.26
IT-2015-DM1301564-42167,2015-06-12 00:00:00,DM-1301564,Darrin Martin,Consumer,Italy,Europe,Southern Europe,TEC-MA-4199,Technology,Machines,"Epson Inkjet, Wireless",925.0200000000001,5,0.4,-447.18000000000006
IN-2015-CJ118757-42172,2015-06-17 00:00:00,CJ-118757,Carl Jackson,Corporate,Australia,Asia Pacific,Oceania,TEC-CO-4592,Technology,Copiers,"Hewlett Wireless Fax, High-Speed",2383.857,7,0.1,794.5770000000002
ES-2015-PS1876048-42179,2015-06-24 00:00:00,PS-1876048,Pamela Stobb,Consumer,Germany,Europe,Western Europe,TEC-PH-5269,Technology,Phones,"Motorola Smart Phone, with Caller ID",3873.24,6,0,890.8199999999999
ID-2015-SB202907-42178,2015-06-23 00:00:00,SB-202907,Sean Braxton,Corporate,Australia,Asia Pacific,Oceania,FUR-TA-3442,Furniture,Tables,"Bevis Wood Table, with Bottom Storage",2614.6889999999994,7,0.3,-821.9609999999997
CA-2015-AS10240140-42177,2015-06-22 00:00:00,AS-102401406,Alan Shonely,Consumer,United States,USCA,Eastern US,OFF-BI-3961,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,41.25600000000001,6,0.7,-34.38000000000001
TU-2015-SC10680134-42180,2015-06-25 00:00:00,SC-10680134,Steve Carroll,Home Office,Turkey,Asia Pacific,Western Asia,TEC-PH-3805,Technology,Phones,"Cisco Smart Phone, Cordless",1563.5520000000001,6,0.6,-781.848
CA-2015-AS10240140-42177,2015-06-22 00:00:00,AS-102401406,Alan Shonely,Consumer,United States,USCA,Eastern US,FUR-FU-6100,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",17.92,5,0.2,2.4639999999999986
ID-2015-DM130157-42158,2015-06-03 00:00:00,DM-130157,Darrin Martin,Consumer,Australia,Asia Pacific,Oceania,OFF-AP-3865,Office Supplies,Appliances,"Cuisinart Microwave, Red",1754.2979999999998,7,0.1,214.36799999999997
CA-2015-AB10255140-42172,2015-06-17 00:00:00,AB-102551404,Alejandro Ballentine,Home Office,United States,USCA,Western US,OFF-PA-6434,Office Supplies,Paper,Xerox 1885,192.16,4,0,92.23679999999999
CA-2015-AB10255140-42172,2015-06-17 00:00:00,AB-102551404,Alejandro Ballentine,Home Office,United States,USCA,Western US,OFF-SU-2971,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,16.68,2,0,4.3368
CA-2015-AB10255140-42172,2015-06-17 00:00:00,AB-102551404,Alejandro Ballentine,Home Office,United States,USCA,Western US,OFF-PA-6578,Office Supplies,Paper,Xerox 215,19.44,3,0,9.3312
CA-2015-AB10255140-42158,2015-06-03 00:00:00,AB-102551406,Alejandro Ballentine,Home Office,United States,USCA,Eastern US,OFF-ST-3059,Office Supplies,Storage,Advantus Rolling Storage Box,27.439999999999998,2,0.2,2.401
IN-2015-CM122357-42171,2015-06-16 00:00:00,CM-122357,Chris McAfee,Consumer,Australia,Asia Pacific,Oceania,FUR-BO-5951,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",3139.128,8,0.1,941.688
RS-2015-CC2370108-42178,2015-06-23 00:00:00,CC-2370108,Christopher Conant,Consumer,Russia,Europe,Eastern Europe,OFF-ST-5693,Office Supplies,Storage,"Rogers File Cart, Single Width",1136.64,8,0,181.68
IN-2015-GM1469527-42163,2015-06-08 00:00:00,GM-1469527,Greg Maxwell,Corporate,China,Asia Pacific,Eastern Asia,OFF-AP-4966,Office Supplies,Appliances,"KitchenAid Stove, Silver",1141.8000000000002,2,0,479.52
CA-2015-AB10255140-42158,2015-06-03 00:00:00,AB-102551406,Alejandro Ballentine,Home Office,United States,USCA,Eastern US,TEC-PH-3880,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,1,0.4,-0.6435000000000002
ES-2015-MO1750045-42164,2015-06-09 00:00:00,MO-1750045,Mary O'Rourke,Consumer,France,Europe,Western Europe,TEC-MA-5501,Technology,Machines,"Okidata Inkjet, Durable",1062.534,4,0.15,-175.02600000000004
MX-2015-SP2086018-42164,2015-06-09 00:00:00,SP-2086018,Sung Pak,Corporate,Brazil,LATAM,South America,TEC-CO-4590,Technology,Copiers,"Hewlett Wireless Fax, Color",1523.4669599999997,6,0.002,241.14695999999998
IR-2015-SF1096560-42166,2015-06-11 00:00:00,SF-1096560,Sylvia Foulston,Corporate,Iran,Asia Pacific,Southern Asia,TEC-PH-5268,Technology,Phones,"Motorola Smart Phone, Full Size",1287.96,2,0,386.34000000000003
ES-2015-MG1820514-42167,2015-06-12 00:00:00,MG-1820514,Mitch Gastineau,Corporate,Belgium,Europe,Western Europe,FUR-BO-4863,Furniture,Bookcases,"Ikea Library with Doors, Traditional",726.78,2,0,319.74
CA-2015-AA10315140-42185,2015-06-30 00:00:00,AA-103151402,Alex Avila,Consumer,United States,USCA,Central US,OFF-AP-3362,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",362.94,3,0,90.73500000000001
ES-2015-JK1609048-42175,2015-06-20 00:00:00,JK-1609048,Juliana Krohn,Consumer,Germany,Europe,Western Europe,OFF-AP-3872,Office Supplies,Appliances,"Cuisinart Stove, Black",967.8960000000001,2,0.1,247.29600000000002
CA-2015-AA10315140-42185,2015-06-30 00:00:00,AA-103151402,Alex Avila,Consumer,United States,USCA,Central US,OFF-BI-3259,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,11.54,2,0,5.77
IN-2015-KE1642066-42174,2015-06-19 00:00:00,KE-1642066,Katrina Edelman,Corporate,Japan,Asia Pacific,Eastern Asia,FUR-CH-5411,Furniture,Chairs,"Novimex Swivel Stool, Adjustable",1168.65,7,0,292.11
IN-2015-CA1231011-42172,2015-06-17 00:00:00,CA-1231011,Christine Abelman,Corporate,Bangladesh,Asia Pacific,Southern Asia,TEC-MA-5016,Technology,Machines,"Konica Printer, White",798.7500000000002,3,0,311.49
SA-2015-RE9450110-42168,2015-06-13 00:00:00,RE-9450110,Richard Eichhorn,Consumer,Saudi Arabia,Asia Pacific,Western Asia,TEC-PH-5267,Technology,Phones,"Motorola Smart Phone, Cordless",2571.12,4,0,179.88
ID-2015-TT2146059-42185,2015-06-30 00:00:00,TT-2146059,Tonja Turnell,Home Office,Indonesia,Asia Pacific,Southeastern Asia,TEC-CO-3678,Technology,Copiers,"Canon Copy Machine, Color",1961.0351999999998,8,0.07,-147.6048
AG-2015-CL25653-42164,2015-06-09 00:00:00,CL-25653,Clay Ludtke,Consumer,Algeria,Africa,North Africa,OFF-AP-4963,Office Supplies,Appliances,"KitchenAid Refrigerator, White",1052.1599999999999,2,0,526.08
MX-2015-GT1475582-42157,2015-06-02 00:00:00,GT-1475582,Guy Thornton,Consumer,Mexico,LATAM,Central America,FUR-TA-3346,Furniture,Tables,"Barricks Conference Table, with Bottom Storage",967.552,2,0.2,-205.608
CA-2015-AR10405140-42175,2015-06-20 00:00:00,AR-104051406,Allen Rosenblatt,Corporate,United States,USCA,Eastern US,TEC-AC-6072,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12,8,0,10.311999999999998
CA-2015-AR10405140-42175,2015-06-20 00:00:00,AR-104051406,Allen Rosenblatt,Corporate,United States,USCA,Eastern US,OFF-PA-6498,Office Supplies,Paper,Xerox 1943,97.82,2,0,45.97539999999999
RS-2015-CC2370108-42178,2015-06-23 00:00:00,CC-2370108,Christopher Conant,Consumer,Russia,Europe,Eastern Europe,FUR-BO-5780,Furniture,Bookcases,"Safco Floating Shelf Set, Traditional",1180.44,6,0,519.3000000000001
ES-2015-TG2131045-42158,2015-06-03 00:00:00,TG-2131045,Toby Gnade,Consumer,France,Europe,Western Europe,OFF-ST-4057,Office Supplies,Storage,"Eldon File Cart, Single Width",808.731,7,0.1,296.331
ES-2015-HM14860139-42181,2015-06-26 00:00:00,HM-14860139,Harry Marie,Corporate,United Kingdom,Europe,Northern Europe,TEC-AC-5223,Technology,Accessories,"Memorex Router, Bluetooth",3200.7299999999996,13,0,1216.02
IN-2015-KD1649578-42159,2015-06-04 00:00:00,KD-1649578,Keith Dawkins,Corporate,Malaysia,Asia Pacific,Southeastern Asia,TEC-PH-5335,Technology,Phones,"Nokia Audio Dock, Cordless",1356.72,8,0,433.91999999999996
ES-2015-NC1841514-42180,2015-06-25 00:00:00,NC-1841514,Nathan Cano,Consumer,Belgium,Europe,Western Europe,TEC-PH-5337,Technology,Phones,"Nokia Audio Dock, VoIP",1334.6399999999999,8,0,373.68
BU-2015-CA226519-42162,2015-06-07 00:00:00,CA-226519,Christina Anderson,Consumer,Bulgaria,Europe,Eastern Europe,TEC-MA-6142,Technology,Machines,"StarTech Inkjet, Wireless",1811.3400000000001,6,0,0
US-2015-PO1885055-42164,2015-06-09 00:00:00,PO-1885055,Patrick O'Brill,Consumer,Honduras,LATAM,Central America,TEC-AC-5226,Technology,Accessories,"Memorex Router, USB",394.272,4,0.4,-256.288
ES-2015-DB13210139-42164,2015-06-09 00:00:00,DB-13210139,Dean Braden,Consumer,United Kingdom,Europe,Northern Europe,FUR-BO-3624,Furniture,Bookcases,"Bush Classic Bookcase, Metal",741.852,2,0.1,197.77200000000005
BO-2015-PB915013-42172,2015-06-17 00:00:00,PB-915013,Philip Brown,Consumer,Belarus,Europe,Eastern Europe,TEC-PH-3805,Technology,Phones,"Cisco Smart Phone, Cordless",1302.96,2,0,521.16
MX-2015-BM1165082-42171,2015-06-16 00:00:00,BM-1165082,Brian Moss,Corporate,Mexico,LATAM,Central America,TEC-CO-4790,Technology,Copiers,"HP Wireless Fax, Digital",1436.5212,6,0.002,587.1612000000001
MX-2015-OT1873031-42164,2015-06-09 00:00:00,OT-1873031,Olvera Toch,Consumer,Cuba,LATAM,Caribbean,FUR-CH-4544,Furniture,Chairs,"Harbour Creations Rocking Chair, Adjustable",398.88,4,0,143.52
AG-2015-RC99603-42185,2015-06-30 00:00:00,RC-99603,Ryan Crowe,Consumer,Algeria,Africa,North Africa,TEC-PH-5357,Technology,Phones,"Nokia Speaker Phone, Cordless",1008,8,0,433.43999999999994
ES-2015-BW11110139-42159,2015-06-04 00:00:00,BW-11110139,Bart Watters,Corporate,United Kingdom,Europe,Northern Europe,TEC-PH-5836,Technology,Phones,"Samsung Signal Booster, Full Size",413.64,3,0,198.53999999999996
IN-2015-GW1460558-42173,2015-06-18 00:00:00,GW-1460558,Giulietta Weimer,Consumer,India,Asia Pacific,Southern Asia,TEC-CO-3695,Technology,Copiers,"Canon Ink, Digital",587.16,4,0,146.76
IN-2015-JO1514566-42172,2015-06-17 00:00:00,JO-1514566,Jack O'Briant,Corporate,Japan,Asia Pacific,Eastern Asia,FUR-CH-5412,Furniture,Chairs,"Novimex Swivel Stool, Black",1134.2100000000003,7,0,249.48000000000002
PL-2015-JK6120103-42176,2015-06-21 00:00:00,JK-6120103,Julie Kriz,Home Office,Poland,Europe,Eastern Europe,FUR-CH-5449,Furniture,Chairs,"Office Star Rocking Chair, Set of Two",858.96,6,0,34.199999999999996
IN-2015-DV1346558-42175,2015-06-20 00:00:00,DV-1346558,Dianna Vittorini,Consumer,India,Asia Pacific,Southern Asia,FUR-BO-4862,Furniture,Bookcases,"Ikea Library with Doors, Pine",1094.22,3,0,328.23
US-2015-KB1660051-42182,2015-06-27 00:00:00,KB-1660051,Ken Brennan,Corporate,Guatemala,LATAM,Central America,FUR-TA-3346,Furniture,Tables,"Barricks Conference Table, with Bottom Storage",967.552,2,0.2,-205.608
ES-2015-BM1165045-42176,2015-06-21 00:00:00,BM-1165045,Brian Moss,Corporate,France,Europe,Western Europe,FUR-BO-5940,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Metal",598.104,4,0.1,166.10399999999998
ES-2015-GP14740139-42172,2015-06-17 00:00:00,GP-14740139,Guy Phonely,Corporate,United Kingdom,Europe,Northern Europe,TEC-MA-5511,Technology,Machines,"Okidata Printer, Red",1859.5500000000002,7,0,18.48
MX-2015-ZD2192582-42173,2015-06-18 00:00:00,ZD-2192582,Zuschuss Donatelli,Consumer,Mexico,LATAM,Central America,TEC-CO-6000,Technology,Copiers,"Sharp Fax Machine, Laser",590.1174,3,0.002,69.73740000000001
IN-2015-SC2005058-42183,2015-06-28 00:00:00,SC-2005058,Sample Company A,Home Office,India,Asia Pacific,Southern Asia,TEC-CO-6008,Technology,Copiers,"Sharp Personal Copier, Laser",240,2,0,88.80000000000001
ID-2015-DM130157-42158,2015-06-03 00:00:00,DM-130157,Darrin Martin,Consumer,Australia,Asia Pacific,Oceania,OFF-ST-6048,Office Supplies,Storage,"Smead Lockers, Single Width",714.42,4,0.1,277.74
IV-2015-PN877529-42156,2015-06-01 00:00:00,PN-877529,Parhena Norris,Home Office,Cote d'Ivoire,Africa,Western Africa,OFF-ST-4266,Office Supplies,Storage,"Fellowes Lockers, Blue",414.65999999999997,2,0,107.76
US-2015-CM12655143-42185,2015-06-30 00:00:00,CM-12655143,Corinna Mitchell,Home Office,Venezuela,LATAM,South America,FUR-TA-5060,Furniture,Tables,"Lesro Conference Table, with Bottom Storage",514.5480000000001,3,0.7,-720.3719999999998
ES-2015-EL13735120-42159,2015-06-04 00:00:00,EL-13735120,Ed Ludwig,Home Office,Spain,Europe,Southern Europe,OFF-AP-3875,Office Supplies,Appliances,"Cuisinart Stove, White",536.4300000000001,1,0,91.17
MX-2015-EM1420082-42161,2015-06-06 00:00:00,EM-1420082,Evan Minnotte,Home Office,Mexico,LATAM,Central America,FUR-CH-5395,Furniture,Chairs,"Novimex Rocking Chair, Black",619.2,9,0.2,108.35999999999999
US-2015-AG10675140-42165,2015-06-10 00:00:00,AG-106751408,Anna Gayman,Consumer,United States,USCA,Southern US,OFF-FA-6129,Office Supplies,Fasteners,Staples,49.12,4,0,23.086399999999998
SU-2015-EM4200122-42178,2015-06-23 00:00:00,EM-4200122,Evan Minnotte,Home Office,Sudan,Africa,North Africa,OFF-AP-3869,Office Supplies,Appliances,"Cuisinart Refrigerator, Red",992.1599999999999,2,0,248.04000000000002
MX-2015-VG2179051-42185,2015-06-30 00:00:00,VG-2179051,Vivek Gonzalez,Consumer,Guatemala,LATAM,Central America,TEC-AC-3405,Technology,Accessories,"Belkin Router, USB",517.9200000000001,3,0,176.04
IN-2015-IM1507059-42157,2015-06-02 00:00:00,IM-1507059,Irene Maddox,Consumer,Indonesia,Asia Pacific,Southeastern Asia,FUR-BO-5949,Furniture,Bookcases,"Sauder Classic Bookcase, Mobile",815.6285999999999,2,0.07,43.84859999999999
IN-2015-MC1759027-42167,2015-06-12 00:00:00,MC-1759027,Matt Collister,Corporate,China,Asia Pacific,Eastern Asia,TEC-MA-5002,Technology,Machines,"Konica Card Printer, Durable",1227.0300000000002,7,0,73.5
SY-2015-EK3795126-42157,2015-06-02 00:00:00,EK-3795126,Eileen Kiefer,Home Office,Syria,Asia Pacific,Western Asia,TEC-CO-3609,Technology,Copiers,"Brother Wireless Fax, Digital",378.45000000000005,1,0,34.05
US-2015-AM10705140-42181,2015-06-26 00:00:00,AM-107051404,Anne McFarland,Consumer,United States,USCA,Western US,FUR-TA-3754,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",871.4,4,0,148.13799999999992
IN-2015-CC1237058-42160,2015-06-05 00:00:00,CC-1237058,Christopher Conant,Consumer,India,Asia Pacific,Southern Asia,TEC-CO-6008,Technology,Copiers,"Sharp Personal Copier, Laser",1320,11,0,488.4000000000001
MX-2015-DB1336051-42185,2015-06-30 00:00:00,DB-1336051,Dennis Bolton,Home Office,Guatemala,LATAM,Central America,FUR-CH-5803,Furniture,Chairs,"SAFCO Steel Folding Chair, Set of Two",469.12,8,0,220.48000000000002
KE-2015-LW712569-42183,2015-06-28 00:00:00,LW-712569,Liz Willingham,Consumer,Kenya,Africa,Eastern Africa,OFF-ST-4267,Office Supplies,Storage,"Fellowes Lockers, Industrial",831.24,4,0,365.64
ES-2015-BV1124548-42164,2015-06-09 00:00:00,BV-1124548,Benjamin Venier,Corporate,Germany,Europe,Western Europe,OFF-ST-4056,Office Supplies,Storage,"Eldon File Cart, Industrial",805.7070000000001,7,0.1,17.787000000000006
ES-2015-JW1522045-42172,2015-06-17 00:00:00,JW-1522045,Jane Waco,Corporate,France,Europe,Western Europe,FUR-CH-5441,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",2114.64,5,0.1,23.49000000000001
IN-2015-MB173057-42179,2015-06-24 00:00:00,MB-173057,Maria Bertelson,Consumer,Australia,Asia Pacific,Oceania,FUR-CH-5379,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",1236.465,3,0.1,-96.255
ES-2015-DB1291048-42185,2015-06-30 00:00:00,DB-1291048,Daniel Byrd,Home Office,Germany,Europe,Western Europe,FUR-CH-4654,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",1227.7169999999996,3,0.1,13.617000000000047
BO-2015-AA31513-42160,2015-06-05 00:00:00,AA-31513,Alex Avila,Consumer,Belarus,Europe,Eastern Europe,TEC-CO-3708,Technology,Copiers,"Canon Wireless Fax, Digital",756.6,2,0,332.88
ID-2015-EM140957-42176,2015-06-21 00:00:00,EM-140957,Eudokia Martin,Corporate,Australia,Asia Pacific,Oceania,FUR-BO-3896,Furniture,Bookcases,"Dania Corner Shelving, Traditional",878.904,8,0.1,-0.21600000000000819
IT-2015-BN1147064-42174,2015-06-19 00:00:00,BN-1147064,Brad Norvell,Corporate,Italy,Europe,Southern Europe,FUR-TA-3346,Furniture,Tables,"Barricks Conference Table, with Bottom Storage",1360.62,3,0.5,-979.6499999999999
MX-2015-TG2164082-42173,2015-06-18 00:00:00,TG-2164082,Trudy Glocke,Consumer,Mexico,LATAM,Central America,FUR-BO-3897,Furniture,Bookcases,"Dania Floating Shelf Set, Metal",540.1920000000001,6,0.2,141.79199999999994
ES-2015-JA15970139-42184,2015-06-29 00:00:00,JA-15970139,Joseph Airdo,Consumer,United Kingdom,Europe,Northern Europe,FUR-CH-5773,Furniture,Chairs,"SAFCO Executive Leather Armchair, Adjustable",1391.7599999999998,3,0,97.38
IN-2015-SO203357-42178,2015-06-23 00:00:00,SO-203357,Sean O'Donnell,Consumer,Australia,Asia Pacific,Oceania,FUR-CH-4655,Furniture,Chairs,"Hon Executive Leather Armchair, Black",822.8519999999999,3,0.4,-411.4979999999999
ES-2015-TM2101044-42159,2015-06-04 00:00:00,TM-2101044,Tamara Manning,Consumer,Finland,Europe,Northern Europe,FUR-BO-5779,Furniture,Bookcases,"Safco Floating Shelf Set, Pine",594.27,3,0,89.10000000000001
KE-2015-SU1066569-42164,2015-06-09 00:00:00,SU-1066569,Stephanie Ulpright,Home Office,Kenya,Africa,Eastern Africa,OFF-ST-6049,Office Supplies,Storage,"Smead Lockers, Wire Frame",1579.92,8,0,142.07999999999998
IN-2015-GW1460558-42173,2015-06-18 00:00:00,GW-1460558,Giulietta Weimer,Consumer,India,Asia Pacific,Southern Asia,TEC-AC-4166,Technology,Accessories,"Enermax Memory Card, USB",458.4,4,0,73.32000000000001
ES-2015-AT1073548-42173,2015-06-18 00:00:00,AT-1073548,Annie Thurman,Consumer,Germany,Europe,Western Europe,OFF-ST-4259,Office Supplies,Storage,"Fellowes File Cart, Single Width",370.81800000000004,3,0.1,-41.202000000000005
MZ-2015-JW522087-42183,2015-06-28 00:00:00,JW-522087,Jane Waco,Corporate,Mozambique,Africa,Eastern Africa,OFF-FA-3062,Office Supplies,Fasteners,"Advantus Rubber Bands, Bulk Pack",199.07999999999998,12,0,65.52
IN-2015-TP211307-42173,2015-06-18 00:00:00,TP-211307,Theone Pippenger,Consumer,Australia,Asia Pacific,Oceania,FUR-CH-5773,Furniture,Chairs,"SAFCO Executive Leather Armchair, Adjustable",835.0559999999999,2,0.1,-27.86399999999999
ES-2015-TS2143045-42180,2015-06-25 00:00:00,TS-2143045,Tom Stivers,Corporate,France,Europe,Western Europe,TEC-CO-3696,Technology,Copiers,"Canon Ink, High-Speed",370.6424999999999,3,0.15,74.0925
ES-2015-RD19480120-42165,2015-06-10 00:00:00,RD-19480120,Rick Duston,Consumer,Spain,Europe,Southern Europe,TEC-MA-5007,Technology,Machines,"Konica Inkjet, White",559.0620000000001,2,0.1,173.92200000000003
ES-2015-KL16645139-42163,2015-06-08 00:00:00,KL-16645139,Ken Lonsdale,Consumer,United Kingdom,Europe,Northern Europe,TEC-CO-3591,Technology,Copiers,"Brother Fax and Copier, Color",578.79,3,0,138.87
MX-2015-FH1435039-42178,2015-06-23 00:00:00,FH-1435039,Fred Harton,Consumer,El Salvador,LATAM,Central America,FUR-BO-4857,Furniture,Bookcases,"Ikea Floating Shelf Set, Mobile",806.6800000000001,7,0,338.8
IN-2015-DG1330058-42166,2015-06-11 00:00:00,DG-1330058,Deirdre Greer,Corporate,India,Asia Pacific,Southern Asia,FUR-CH-5413,Furniture,Chairs,"Novimex Swivel Stool, Red",493.38,3,0,123.29999999999998
US-2015-CR1282055-42165,2015-06-10 00:00:00,CR-1282055,Cyra Reiten,Home Office,Honduras,LATAM,Central America,TEC-PH-3148,Technology,Phones,"Apple Smart Phone, Full Size",765,3,0.4,-331.5
ID-2015-PP189557-42161,2015-06-06 00:00:00,PP-189557,Paul Prost,Home Office,Australia,Asia Pacific,Oceania,FUR-CH-5446,Furniture,Chairs,"Office Star Rocking Chair, Adjustable",1161.54,9,0.1,-103.41
